Time Stamp,ID,Extended,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
000023967,0000019F,false,0,6,FF,FF,FE,7F,FF,2F,00,00
000023968,000000A5,false,0,8,53,F2,FF,F7,7F,00,00,C1
000023969,000000AC,false,0,2,00,F0,00,00,00,00,00,00
000023970,000000D9,false,0,8,1F,F2,00,10,00,F0,7F,C0
000023971,000000EF,false,0,8,0F,F2,00,7D,21,FE,7C,FF
000023972,000000F3,false,0,8,31,02,00,FF,F0,C0,FF,FF
000023973,000001A1,false,0,5,AE,C7,00,00,8A,00,00,00
000023974,0000012F,false,0,8,05,2D,86,1B,F1,35,30,00
000023975,00000100,false,0,8,FE,F4,7F,C0,5D,AD,87,70
000023976,00000314,false,0,3,50,00,FF,00,00,00,00,00
000023977,000002B0,false,0,6,3B,45,06,C7,FF,FF,00,00
000023978,00000112,false,0,8,F7,1F,53,0F,60,73,45,62
000023979,000002A7,false,0,5,A9,FB,FE,FF,14,00,00,00
000023980,000000C0,false,0,2,F9,40,00,00,00,00,00,00
000023981,0000003C,false,0,8,FF,5F,00,00,00,00,FF,FF
000023982,0000015F,false,0,8,A5,F3,00,7D,00,EE,00,7D
000023983,00000200,false,0,8,07,01,31,00,1A,28,FA,FF
000023984,00000197,false,0,4,05,03,0E,C0,00,00,00,00
000023985,00000254,false,0,8,FF,7F,FF,7F,FF,7F,FF,7F
000023986,00000258,false,0,2,44,44,00,00,00,00,00,00
000023987,00000100,false,0,8,A3,F5,7F,C0,5D,AD,87,70
000023988,000003D2,false,0,2,F3,FF,00,00,00,00,00,00
000023989,00000201,false,0,8,89,AE,89,AE,FF,FF,FF,FF
000023990,00000112,false,0,8,F7,1F,53,0F,60,73,45,62
000023991,00000199,false,0,6,FF,FF,A4,7E,FF,BF,00,00
000023992,0000019A,false,0,6,FF,FF,93,7E,FF,3F,00,00
000023993,0000019F,false,0,6,FF,FF,F7,7F,FF,2F,00,00
000023994,000000A5,false,0,8,0E,F3,FF,F7,7F,00,00,C1
000023995,000000AC,false,0,2,00,F0,00,00,00,00,00,00
000023996,000000D9,false,0,8,42,F3,00,10,00,F0,7F,C0
000023997,000000EF,false,0,8,52,F3,00,7D,21,FE,7C,FF
000023998,000000F3,false,0,8,6C,03,00,FF,F0,C0,FF,FF
000023999,000001A1,false,0,5,5B,C9,00,00,8A,00,00,00
000024000,000007BE,false,0,8,0B,00,00,00,00,00,00,00
000024001,00000272,false,0,8,E1,FB,01,11,FF,FF,FF,FF
000024002,00000246,false,0,5,3F,FB,00,FF,FF,00,00,00
000024003,00000299,false,0,6,FF,FF,FF,FF,FF,00,00,00
000024004,00000100,false,0,8,44,F6,7F,C0,5D,AD,87,70
000024005,00000112,false,0,8,F7,1F,53,0F,60,73,45,62
000024006,0000015F,false,0,8,2B,F4,00,7D,00,EE,00,7D
000024007,00000302,false,0,7,FF,FF,BC,80,FC,FF,FF,00
000024008,00000254,false,0,8,FF,7F,FF,7F,FF,7F,FF,7F
000024009,00000258,false,0,2,44,44,00,00,00,00,00,00
000024010,000000D9,false,0,8,2A,F9,00,10,00,F0,7F,C0
000024011,000000EF,false,0,8,F7,F9,00,7D,21,00,7D,FF
000024012,000000F3,false,0,8,04,09,00,FF,F0,C0,FF,FF
000024013,000001A1,false,0,5,33,C6,00,00,8A,00,00,00
000024014,00000100,false,0,8,70,F3,7F,C0,5D,AD,87,70
000024015,000002C5,false,0,7,00,F1,00,60,06,20,CA,00
000024016,00000112,false,0,8,F7,1F,53,0F,60,73,45,62
000024017,0000015F,false,0,8,2A,FA,00,7D,00,EE,00,7D
000024018,00000302,false,0,7,FF,FF,BC,80,FC,FF,FF,00
000024019,00000254,false,0,8,FF,7F,FF,7F,FF,7F,FF,7F
000024020,00000258,false,0,2,44,44,00,00,00,00,00,00
000024021,00000100,false,0,8,FE,F4,7F,C0,5D,AD,87,70
000024022,00000206,false,0,8,23,2D,5F,FF,FF,FF,FF,FF
000024023,00000112,false,0,8,F7,1F,53,0F,60,73,45,62
000024024,00000199,false,0,6,FF,FF,B8,7E,FF,BF,00,00
000024025,0000019A,false,0,6,FF,FF,89,7E,FF,3F,00,00
000024026,0000019F,false,0,6,FF,FF,EF,7F,FF,2F,00,00
000024027,00000297,false,0,7,B7,E7,F0,FC,F2,92,EA,00
000024028,000002C4,false,0,8,00,00,FF,00,C8,64,FF,CF
000024029,000000A5,false,0,8,81,FA,FF,F7,7F,00,00,C1
000024030,000000AC,false,0,2,00,F0,00,00,00,00,00,00
000024031,000000D9,false,0,8,CD,FA,00,10,00,F0,7F,C0
000024032,000000EF,false,0,8,DD,FA,00,7D,21,FE,7C,FF
000024033,000000F3,false,0,8,E3,0A,00,FF,F0,C0,FF,FF
000024034,000001A1,false,0,5,C6,C8,00,00,8A,00,00,00
000024035,00000197,false,0,4,0C,0D,0E,C0,00,00,00,00
000024036,00000100,false,0,8,A3,F5,7F,C0,5D,AD,87,70
000024037,000005F8,false,0,8,64,01,00,00,00,00,00,02
000024038,00000112,false,0,8,F7,1F,53,0F,60,73,45,62
000024039,00000201,false,0,8,7D,AF,7D,AF,FF,FF,FF,FF
000024040,0000036E,false,0,5,EF,FB,FE,FF,14,00,00,00
000024041,0000015F,false,0,8,77,FB,00,7D,00,EE,00,7D
000024042,000007BD,false,0,8,00,00,00,C0,FF,C0,01,08
000024043,000007BE,false,0,8,05,00,00,00,00,00,00,E0
000024044,0000038E,false,0,8,00,00,25,25,88,0A,4D,F9
000024045,00000163,false,0,8,FF,FF,0E,A5,FF,FF,FF,FF
000024046,00000173,false,0,8,E8,F6,00,0E,30,00,DE,10
000024047,00000254,false,0,8,FF,7F,FF,7F,FF,7F,FF,7F
000024048,00000258,false,0,2,44,44,00,00,00,00,00,00
000024049,00000100,false,0,8,44,F6,7F,C0,5D,AD,87,70
000024050,000002E8,false,0,8,C0,18,C5,FF,FF,F4,F0,A4
000024051,000000A9,false,0,8,50,78,00,90,F1,00,00,FF
000024052,000003FD,false,0,5,93,02,00,00,FF,00,00,00
000024053,00000108,false,0,8,00,7D,FF,FF,07,F1,FF,FF
000024054,00000112,false,0,8,F7,1F,53,0F,60,73,45,62
000024055,00000199,false,0,6,FF,FF,C2,7E,FF,BF,00,00
000024056,0000019A,false,0,6,FF,FF,7F,7E,FF,3F,00,00
000024057,0000019F,false,0,6,FF,FF,FD,7F,FF,2F,00,00
000024058,00000212,false,0,8,77,F1,F9,FF,FF,FF,FF,FF
000024059,000002BB,false,0,5,48,FA,00,00,F2,00,00,00
000024060,000002DB,false,0,8,FF,FF,FF,FF,BF,FF,FF,FF
000024061,000002F5,false,0,8,60,0F,00,20,22,0A,06,10
000024062,000002F1,false,0,8,A2,0F,00,00,00,00,00,A0
000024063,000001AE,false,0,2,F7,FF,00,00,00,00,00,00
000024064,000000A5,false,0,8,DC,FB,FF,F7,7F,00,00,C1
000024065,000000AC,false,0,2,00,F0,00,00,00,00,00,00
000024066,000000D9,false,0,8,90,FB,00,10,00,F0,7F,C0
000024067,000000EF,false,0,8,80,FB,00,7D,21,FE,7C,FF
000024068,000000F3,false,0,8,BE,0B,00,FF,F0,C0,FF,FF
000024069,000001A1,false,0,5,E1,CA,00,00,8A,00,00,00
000024070,000003B4,false,0,8,10,FF,71,F0,B9,FF,01,00
000024071,00000100,false,0,8,19,F7,7F,C0,5D,AD,87,70
000024072,000002A1,false,0,5,80,58,02,00,F2,00,00,00
000024073,000005F8,false,0,8,64,03,00,00,00,00,00,04
000024074,00000112,false,0,8,F7,1F,53,0F,60,73,45,62
000024075,0000015F,false,0,8,F9,FC,00,7D,00,EE,00,7D
000024076,00000302,false,0,7,FF,FF,BC,80,FC,FF,FF,00
000024077,00000197,false,0,4,80,0E,0E,C0,00,00,00,00
000024078,00000254,false,0,8,FF,7F,FF,7F,FF,7F,FF,7F
000024079,00000258,false,0,2,44,44,00,00,00,00,00,00
000024080,00000100,false,0,8,45,F8,7F,C0,5D,AD,87,70
000024081,00000397,false,0,7,00,2A,00,54,14,77,01,00
000024082,00000206,false,0,8,C4,2E,5F,FF,FF,FF,FF,FF
000024083,00000112,false,0,8,F7,1F,53,0F,60,73,45,62
000024084,00000199,false,0,6,FF,FF,AE,7E,FF,BF,00,00
000024085,0000019A,false,0,6,FF,FF,7F,7E,FF,3F,00,00
000024086,0000019F,false,0,6,FF,FF,FA,7F,FF,2F,00,00
000024087,000000A5,false,0,8,52,FC,FF,F7,7F,00,00,C1
000024088,000000AC,false,0,2,00,F0,00,00,00,00,00,00
000024089,000000D9,false,0,8,1E,FC,00,10,00,F0,7F,C0
000024090,000000EF,false,0,8,0E,FC,00,7D,21,FE,7C,FF
000024091,000000F3,false,0,8,30,0C,00,FF,F0,C0,FF,FF
000024092,000001A1,false,0,5,88,CC,00,00,8A,00,00,00
000024093,0000012F,false,0,8,30,26,86,1B,F1,35,30,00
000024094,00000100,false,0,8,18,F9,7F,C0,5D,AD,87,70
000024095,00000314,false,0,3,50,00,FF,00,00,00,00,00
000024096,000002B0,false,0,6,3B,45,06,C7,FF,FF,00,00
000024097,000005F8,false,0,8,64,05,00,00,00,00,00,06
000024098,00000112,false,0,8,F7,1F,53,0F,60,73,45,62
000024099,000002A7,false,0,5,E6,F6,FE,FF,14,00,00,00
000024100,000000C0,false,0,2,FD,40,00,00,00,00,00,00
000024101,0000003C,false,0,8,FF,5F,00,00,00,00,FF,FF
000024102,0000015F,false,0,8,A4,FD,00,7D,00,EE,00,7D
000024103,000005E0,false,0,8,11,03,00,04,13,00,D4,7F
000024104,00000254,false,0,8,FF,7F,FF,7F,FF,7F,FF,7F
000024105,00000258,false,0,2,44,44,00,00,00,00,00,00
000024106,00000100,false,0,8,FF,FA,7F,C0,5D,AD,87,70
000024107,00000201,false,0,8,8D,AF,8D,AF,FF,FF,FF,FF
000024108,00000112,false,0,8,F7,1F,53,0F,60,73,45,62
000024109,00000199,false,0,6,FF,FF,B8,7E,FF,BF,00,00
000024110,0000019A,false,0,6,FF,FF,89,7E,FF,3F,00,00
000024111,0000019F,false,0,6,FF,FF,0A,80,FF,2F,00,00
000024112,000000A5,false,0,8,0F,FD,FF,F7,7F,00,00,C1
000024113,000000AC,false,0,2,00,F0,00,00,00,00,00,00
000024114,000000D9,false,0,8,43,FD,00,10,00,F0,7F,C0
000024115,000000EF,false,0,8,53,FD,00,7D,21,FE,7C,FF
000024116,000000F3,false,0,8,6D,0D,00,FF,F0,C0,FF,FF
000024117,000001A1,false,0,5,AF,CE,00,00,8A,00,00,00
000024118,000007BD,false,0,8,01,2D,55,7F,49,58,58,00
000024119,000007BE,false,0,8,0C,41,04,68,00,00,00,00
000024120,00000272,false,0,8,D4,F0,01,11,FF,FF,FF,FF
000024121,00000197,false,0,4,89,00,0E,C0,00,00,00,00
000024122,00000100,false,0,8,A2,FB,7F,C0,5D,AD,87,70
000024123,00000112,false,0,8,F7,1F,53,0F,60,73,45,62
000024124,000005F8,false,0,8,64,07,00,00,00,00,00,08
000024125,0000015F,false,0,8,43,FE,00,7D,00,EE,00,7D
000024126,00000302,false,0,7,FF,FF,BC,80,FC,FF,FF,00
000024127,00000254,false,0,8,FF,7F,FF,7F,FF,7F,FF,7F
000024128,00000258,false,0,2,44,44,00,00,00,00,00,00
000024129,00000100,false,0,8,2C,FC,7F,C0,5D,AD,87,70
000024130,00000206,false,0,8,C5,20,5F,FF,FF,FF,FF,FF
000024131,00000112,false,0,8,F7,1F,53,0F,60,73,45,62
000024132,00000199,false,0,6,FF,FF,B8,7E,FF,BF,00,00
000024133,0000019A,false,0,6,FF,FF,89,7E,FF,3F,00,00
000024134,0000019F,false,0,6,FF,FF,F1,7F,FF,2F,00,00
000024135,000000A5,false,0,8,E8,FE,FF,F7,7F,00,00,C1
000024136,00000197,false,0,4,0A,09,0E,C0,00,00,00,00
000024137,00000100,false,0,8,45,F8,7F,C0,5D,AD,87,70
000024138,000002C5,false,0,7,0A,F9,00,60,06,20,CA,00
000024139,00000112,false,0,8,F7,1F,53,0F,60,73,45,62
000024140,0000015F,false,0,8,76,F5,00,7D,00,EE,00,7D
000024141,00000302,false,0,7,FF,FF,BC,80,FC,FF,FF,00
000024142,00000254,false,0,8,FF,7F,FF,7F,FF,7F,FF,7F
000024143,00000258,false,0,2,44,44,00,00,00,00,00,00
000024144,00000100,false,0,8,18,F9,7F,C0,5D,AD,87,70
000024145,0000034C,false,0,8,81,00,00,00,18,13,F0,FF
000024146,00000206,false,0,8,22,23,5F,FF,FF,FF,FF,FF
000024147,00000112,false,0,8,F7,1F,53,0F,60,73,45,62
000024148,00000199,false,0,6,FF,FF,AE,7E,FF,BF,00,00
000024149,0000019A,false,0,6,FF,FF,93,7E,FF,3F,00,00
000024150,0000019F,false,0,6,FF,FF,FD,7F,FF,2F,00,00
000024151,00000297,false,0,7,B8,EB,F0,FC,F2,92,EA,00
000024152,000002C4,false,0,8,00,00,FF,00,C8,64,FF,CF
000024153,000000A5,false,0,8,DD,F5,FF,F7,7F,00,00,C1
000024154,000000AC,false,0,2,00,F0,00,00,00,00,00,00
000024155,000000D9,false,0,8,91,F5,00,10,00,F0,7F,C0
000024156,000000EF,false,0,8,81,F5,00,7D,21,FE,7C,FF
000024157,000000F3,false,0,8,BF,05,00,FF,F0,C0,FF,FF
000024158,000001A1,false,0,5,15,CD,00,00,8A,00,00,00
000024159,00000100,false,0,8,FF,FA,7F,C0,5D,AD,87,70
000024160,00000201,false,0,8,80,B0,80,B0,FF,FF,FF,FF
000024161,00000112,false,0,8,F7,1F,53,0F,60,73,45,62
000024162,0000036E,false,0,5,54,F1,FE,FF,14,00,00,00
000024163,0000015F,false,0,8,91,F6,00,7D,00,EE,00,7D
000024164,000007BD,false,0,8,00,00,00,C0,FF,C0,01,08
000024165,000007BE,false,0,8,05,00,00,00,00,00,00,E0
000024166,00000197,false,0,4,86,0A,0E,C0,00,00,00,00
000024167,00000163,false,0,8,FF,FF,0E,A5,FF,FF,FF,FF
000024168,00000173,false,0,8,0E,FB,00,0E,30,00,DE,10
000024169,00000254,false,0,8,FF,7F,FF,7F,FF,7F,FF,7F
000024170,00000258,false,0,2,44,44,00,00,00,00,00,00
000024171,00000100,false,0,8,A2,FB,7F,C0,5D,AD,87,70
000024172,0000034E,false,0,8,06,55,02,05,63,00,55,52
000024173,000002E8,false,0,8,C0,18,C5,FF,FF,F4,F8,4C
000024174,000000A9,false,0,8,50,78,00,90,F1,00,00,FF
000024175,000003FD,false,0,5,0F,0A,00,00,FF,00,00,00
000024176,00000108,false,0,8,00,7D,FF,FF,07,F1,FF,FF
000024177,00000112,false,0,8,F7,1F,53,0F,60,73,45,62
000024178,00000199,false,0,6,FF,FF,B8,7E,FF,BF,00,00
000024179,0000019A,false,0,6,FF,FF,89,7E,FF,3F,00,00
000024180,0000019F,false,0,6,FF,FF,01,80,FF,2F,00,00
000024181,00000212,false,0,8,A5,F9,F9,FF,FF,FF,FF,FF
000024182,000002BB,false,0,5,F3,F0,00,00,F2,00,00,00
000024183,000002DB,false,0,8,FF,FF,FF,FF,BF,FF,FF,FF
000024184,000002F5,false,0,8,60,0F,00,20,22,0A,06,10
000024185,000002F1,false,0,8,A2,0F,00,00,00,00,00,A0
000024186,000001AE,false,0,2,F7,FF,00,00,00,00,00,00
000024187,000000A5,false,0,8,3A,F6,FF,F7,7F,00,00,C1
000024188,000000AC,false,0,2,00,F0,00,00,00,00,00,00
000024189,000000D9,false,0,8,76,F6,00,10,00,F0,7F,C0
000024190,000000EF,false,0,8,66,F6,00,7D,21,FE,7C,FF
000024191,000000F3,false,0,8,58,06,00,FF,F0,C0,FF,FF
000024192,000001A1,false,0,5,5A,C0,00,00,8A,00,00,00
000024193,000003B4,false,0,8,10,FF,71,F0,B9,FF,01,00
000024194,00000100,false,0,8,2C,FC,7F,C0,5D,AD,87,70
000024195,000002A1,false,0,5,80,58,02,00,F2,00,00,00
000024196,00000112,false,0,8,F7,1F,53,0F,60,73,45,62
000024197,0000015F,false,0,8,CC,F7,00,7D,00,EE,00,7D
000024198,00000302,false,0,7,FF,FF,BC,80,FC,FF,FF,00
000024199,00000254,false,0,8,FF,7F,FF,7F,FF,7F,FF,7F
000024200,00000258,false,0,2,44,44,00,00,00,00,00,00
000024201,00000100,false,0,8,71,FD,7F,C0,5D,AD,87,70
000024202,00000206,false,0,8,AC,24,5F,FF,FF,FF,FF,FF
000024203,00000112,false,0,8,F7,1F,53,0F,60,73,45,62
000024204,00000199,false,0,6,FF,FF,B8,7E,FF,BF,00,00
000024205,0000019A,false,0,6,FF,FF,9D,7E,FF,3F,00,00
000024206,0000019F,false,0,6,FF,FF,05,80,FF,2F,00,00
000024207,000000A5,false,0,8,67,F7,FF,F7,7F,00,00,C1
000024208,000000AC,false,0,2,00,F0,00,00,00,00,00,00
000024209,000000D9,false,0,8,2B,F7,00,10,00,F0,7F,C0
000024210,000000EF,false,0,8,3B,F7,00,7D,21,FE,7C,FF
000024211,000000F3,false,0,8,05,07,00,FF,F0,C0,FF,FF
000024212,000001A1,false,0,5,7D,C2,00,00,8A,00,00,00
000024213,0000051A,false,0,8,00,00,00,00,50,00,00,1A
000024214,00000197,false,0,4,09,0B,0E,C0,00,00,00,00
000024215,0000012F,false,0,8,E2,2E,86,1B,F1,35,30,00
000024216,00000100,false,0,8,96,FE,7F,C0,5D,AD,87,70
000024217,00000314,false,0,3,50,00,FF,00,00,00,00,00
000024218,000002B0,false,0,6,3C,45,06,C7,FF,FF,00,00
000024219,00000112,false,0,8,F7,1F,53,0F,60,73,45,62
000024220,000002A7,false,0,5,12,F1,FE,FF,14,00,00,00
000024221,000000C0,false,0,2,F2,40,00,00,00,00,00,00
000024222,0000003C,false,0,8,FF,5F,00,00,00,00,FF,FF
000024223,0000015F,false,0,8,90,F8,00,7D,00,EE,00,7D
000024224,000005E0,false,0,8,11,03,00,06,07,2D,D4,1F
000024225,00000254,false,0,8,FF,7F,FF,7F,FF,7F,FF,7F
000024226,00000258,false,0,2,44,44,00,00,00,00,00,00
000024227,00000100,false,0,8,97,F0,7F,C0,5D,AD,87,70
000024228,00000201,false,0,8,90,B0,90,B0,FF,FF,FF,FF
000024229,00000112,false,0,8,F7,1F,53,0F,60,73,45,62
000024230,00000199,false,0,6,FF,FF,AE,7E,FF,BF,00,00
000024231,0000019A,false,0,6,FF,FF,93,7E,FF,3F,00,00
000024232,0000019F,false,0,6,FF,FF,F7,7F,FF,2F,00,00
000024233,000000A5,false,0,8,3B,F8,FF,F7,7F,00,00,C1
000024234,000000AC,false,0,2,00,F0,00,00,00,00,00,00
000024235,000000D9,false,0,8,77,F8,00,10,00,F0,7F,C0
000024236,000000EF,false,0,8,67,F8,00,7D,21,FE,7C,FF
000024237,000000F3,false,0,8,59,08,00,FF,F0,C0,FF,FF
000024238,000001A1,false,0,5,14,C4,00,00,8A,00,00,00
000024239,00000272,false,0,8,BD,F4,01,11,FF,FF,FF,FF
000024240,00000100,false,0,8,CA,F1,7F,C0,5D,AD,87,70
000024241,00000201,false,0,8,93,B0,93,B0,FF,FF,FF,FF
000024242,00000112,false,0,8,F7,1F,53,0F,60,73,45,62
000024243,0000015F,false,0,8,CD,F9,00,7D,00,EE,00,7D
000024244,00000302,false,0,7,FF,FF,BC,80,FC,FF,FF,00
000024245,00000197,false,0,4,83,0C,0E,C0,00,00,00,00
000024246,00000254,false,0,8,FF,7F,FF,7F,FF,7F,FF,7F
000024247,00000258,false,0,2,44,44,00,00,00,00,00,00
000024248,00000100,false,0,8,2D,F2,7F,C0,5D,AD,87,70
000024249,00000206,false,0,8,F1,25,5F,FF,FF,FF,FF,FF
000024250,00000112,false,0,8,F7,1F,53,0F,60,73,45,62
000024251,00000199,false,0,6,FF,FF,AE,7E,FF,BF,00,00
000024252,0000019A,false,0,6,FF,FF,7F,7E,FF,3F,00,00
000024253,0000019F,false,0,6,FF,FF,F9,7F,FF,2F,00,00
000024254,000000A5,false,0,8,66,F9,FF,F7,7F,00,00,C1
000024255,000000AC,false,0,2,00,F0,00,00,00,00,00,00
000024256,000000D9,false,0,8,2A,F9,00,10,00,F0,7F,C0
000024257,000000EF,false,0,8,3A,F9,00,7D,21,FE,7C,FF
000024258,000000F3,false,0,8,04,09,00,FF,F0,C0,FF,FF
000024259,000001A1,false,0,5,33,C6,00,00,8A,00,00,00
000024260,00000100,false,0,8,70,F3,7F,C0,5D,AD,87,70
000024261,000002C5,false,0,7,C0,FA,00,60,06,20,CA,00
000024262,00000100,false,0,8,96,FE,7F,C0,5D,AD,87,70
000024263,00000206,false,0,8,17,28,5F,FF,FF,FF,FF,FF
000024264,00000112,false,0,8,F7,1F,53,0F,60,73,45,62
000024265,00000199,false,0,6,FF,FF,AE,7E,FF,BF,00,00
000024266,0000019A,false,0,6,FF,FF,75,7E,FF,3F,00,00
000024267,0000019F,false,0,6,FF,FF,F8,7F,FF,2F,00,00
000024268,00000297,false,0,7,78,E0,F0,FC,F2,92,EA,00
000024269,000002C4,false,0,8,00,00,FF,00,C8,64,FF,CF
000024270,000000A5,false,0,8,E9,F0,FF,F7,7F,00,00,C1
000024271,000000AC,false,0,2,00,F0,00,00,00,00,00,00
000024272,000000D9,false,0,8,A5,F0,00,10,00,F0,7F,C0
000024273,000000EF,false,0,8,B5,F0,00,7D,21,FE,7C,FF
000024274,000000F3,false,0,8,8B,00,00,FF,F0,C0,FF,FF
000024275,000001A1,false,0,5,E0,C3,00,00,8A,00,00,00
000024276,00000100,false,0,8,97,F0,7F,C0,5D,AD,87,70
000024277,00000239,false,0,8,31,92,45,00,00,FF,FF,FF
000024278,00000201,false,0,8,82,B1,82,B1,FF,FF,FF,FF
000024279,00000112,false,0,8,F7,1F,53,0F,60,73,45,62
000024280,0000036E,false,0,5,A0,F6,FE,FF,14,00,00,00
000024281,0000015F,false,0,8,1F,F1,00,7D,00,EE,00,7D
000024282,000007BD,false,0,8,00,00,00,C0,FF,C0,01,08
000024283,000007BE,false,0,8,05,00,00,00,00,00,00,E0
000024284,00000163,false,0,8,FF,FF,0E,A5,FF,FF,FF,FF
000024285,00000173,false,0,8,66,F1,00,0E,30,00,DE,10
000024286,00000254,false,0,8,FF,7F,FF,7F,FF,7F,FF,7F
000024287,00000100,false,0,8,CA,F1,7F,C0,5D,AD,87,70
000024288,00000258,false,0,2,44,44,00,00,00,00,00,00
000024289,000002E8,false,0,8,C0,18,C5,FF,FF,F4,F1,B9
000024290,000000A9,false,0,8,50,78,00,90,F1,00,00,FF
000024291,000003FD,false,0,5,0E,03,00,00,FF,00,00,00
000024292,00000108,false,0,8,00,7D,FF,FF,07,F1,FF,FF
000024293,00000112,false,0,8,F7,1F,53,0F,60,73,45,62
000024294,00000199,false,0,6,FF,FF,B8,7E,FF,BF,00,00
000024295,0000019A,false,0,6,FF,FF,89,7E,FF,3F,00,00
000024296,0000019F,false,0,6,FF,FF,0C,80,FF,2F,00,00
000024297,00000201,false,0,8,86,B1,86,B1,FF,FF,FF,FF
000024298,000002BB,false,0,5,20,F5,00,00,F2,00,00,00
000024299,00000212,false,0,8,90,F2,F9,FF,FF,FF,FF,FF
000024300,000002F5,false,0,8,60,0F,00,20,22,0A,06,10
000024301,000002DB,false,0,8,FF,FF,FF,FF,BF,FF,FF,FF
000024302,000002F1,false,0,8,A2,0F,00,00,00,00,00,A0
000024303,000000A5,false,0,8,B4,F1,FF,F7,7F,00,00,C1
000024304,000000AC,false,0,2,00,F0,00,00,00,00,00,00
000024305,000000D9,false,0,8,F8,F1,00,10,00,F0,7F,C0
000024306,000000EF,false,0,8,E8,F1,00,7D,21,FE,7C,FF
000024307,000000F3,false,0,8,D6,01,00,FF,F0,C0,FF,FF
000024308,000001A1,false,0,5,89,C5,00,00,8A,00,00,00
000024309,000001AE,false,0,2,F7,FF,00,00,00,00,00,00
000024310,00000197,false,0,4,03,07,0E,C0,00,00,00,00
000024311,000003B4,false,0,8,10,FF,71,F0,B9,FF,01,00
000024312,00000100,false,0,8,2D,F2,7F,C0,5D,AD,87,70
000024313,000002A1,false,0,5,80,58,02,00,F2,00,00,00
000024314,00000112,false,0,8,F7,1F,53,0F,60,73,45,62
000024315,0000015F,false,0,8,F8,F2,00,7D,00,EE,00,7D
000024316,00000302,false,0,7,FF,FF,BC,80,FC,FF,FF,00
000024317,00000254,false,0,8,FF,7F,FF,7F,FF,7F,FF,7F
000024318,00000258,false,0,2,44,44,00,00,00,00,00,00
000024319,00000100,false,0,8,70,F3,7F,C0,5D,AD,87,70
000024320,00000206,false,0,8,4A,29,5F,FF,FF,FF,FF,FF
000024321,00000112,false,0,8,F7,1F,53,0F,60,73,45,62
000024322,00000199,false,0,6,FF,FF,B8,7E,FF,BF,00,00
000024323,0000019A,false,0,6,FF,FF,89,7E,FF,3F,00,00
000024324,0000019F,false,0,6,FF,FF,03,80,FF,2F,00,00
000024325,000000A5,false,0,8,53,F2,FF,F7,7F,00,00,C1
000024326,000000AC,false,0,2,00,F0,00,00,00,00,00,00
000024327,000000D9,false,0,8,1F,F2,00,10,00,F0,7F,C0
000024328,000000EF,false,0,8,0F,F2,00,7D,21,FE,7C,FF
000024329,000000F3,false,0,8,31,02,00,FF,F0,C0,FF,FF
000024330,000001A1,false,0,5,AE,C7,00,00,8A,00,00,00
000024331,00000459,false,0,8,D0,40,65,88,61,DF,1B,8B
000024332,0000012F,false,0,8,6D,27,86,1B,F1,35,30,00
000024333,00000100,false,0,8,FE,F4,7F,C0,5D,AD,87,70
000024334,00000314,false,0,3,50,00,FF,00,00,00,00,00
000024335,000002B0,false,0,6,3B,45,06,C7,FF,FF,00,00
000024336,00000112,false,0,8,F7,1F,53,0F,60,73,45,62
000024337,000002A7,false,0,5,A9,FB,FE,FF,14,00,00,00
000024338,000000C0,false,0,2,F6,40,00,00,00,00,00,00
000024339,0000003C,false,0,8,FF,5F,00,00,00,00,FF,FF
000024340,0000015F,false,0,8,A5,F3,00,7D,00,EE,00,7D
000024341,000005E0,false,0,8,11,04,00,03,06,28,D5,01
000024342,00000197,false,0,4,85,08,0E,C0,00,00,00,00
000024343,00000254,false,0,8,FF,7F,FF,7F,FF,7F,FF,7F
000024344,00000258,false,0,2,44,44,00,00,00,00,00,00
000024345,00000100,false,0,8,A3,F5,7F,C0,5D,AD,87,70
000024346,00000201,false,0,8,93,B1,93,B1,FF,FF,FF,FF
000024347,00000112,false,0,8,F7,1F,53,0F,60,73,45,62
000024348,00000199,false,0,6,FF,FF,C2,7E,FF,BF,00,00
000024349,0000019A,false,0,6,FF,FF,93,7E,FF,3F,00,00
000024350,0000019F,false,0,6,FF,FF,03,80,FF,2F,00,00
000024351,000000A5,false,0,8,0E,F3,FF,F7,7F,00,00,C1
000024352,000000AC,false,0,2,00,F0,00,00,00,00,00,00
000024353,000000D9,false,0,8,42,F3,00,10,00,F0,7F,C0
000024354,000000EF,false,0,8,52,F3,00,7D,21,FE,7C,FF
000024355,000000F3,false,0,8,6C,03,00,FF,F0,C0,FF,FF
000024356,000001A1,false,0,5,5B,C9,00,00,8A,00,00,00
000024357,000007BE,false,0,8,00,C0,FA,1C,02,00,00,00
000024358,00000272,false,0,8,06,F8,01,11,FF,FF,FF,FF
000024359,00000100,false,0,8,44,F6,7F,C0,5D,AD,87,70
000024360,00000112,false,0,8,F7,1F,53,0F,60,73,45,62
000024361,0000015F,false,0,8,2B,F4,00,7D,00,EE,00,7D
000024362,00000302,false,0,7,FF,FF,BC,80,FC,FF,FF,00
000024363,00000254,false,0,8,FF,7F,FF,7F,FF,7F,FF,7F
000024364,00000258,false,0,2,44,44,00,00,00,00,00,00
000024365,00000100,false,0,8,19,F7,7F,C0,5D,AD,87,70
000024366,00000206,false,0,8,AD,2A,5F,FF,FF,FF,FF,FF
