Time Stamp,ID,Extended,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
000005510,00000199,false,0,6,FF,FF,C3,7E,FF,3F,00,00
000005511,000000A9,false,0,8,C0,78,00,90,F1,00,00,FF
000005512,0000019A,false,0,6,FF,FF,81,7E,FF,3F,00,00
000005513,0000019F,false,0,6,FF,FF,0B,80,FF,2F,00,00
000005514,00000112,false,0,8,FA,1F,C7,0E,3A,72,B5,5F
000005515,00000254,false,0,8,FF,7F,FF,7F,FF,7F,FF,7F
000005516,00000258,false,0,2,44,44,00,00,00,00,00,00
000005517,000003B4,false,0,8,00,FF,30,F0,B8,FF,00,00
000005518,00000197,false,0,4,8A,02,0E,C0,00,00,00,00
000005519,00000100,false,0,8,83,F5,7F,C0,5D,66,87,70
000005520,0000036F,false,0,5,48,F4,FE,FF,14,00,00,00
000005521,000001AE,false,0,2,F7,FF,00,00,00,00,00,00
000005522,0000043D,false,0,8,0A,F7,E6,FF,1E,0F,01,F0
000005523,0000015F,false,0,8,77,FB,00,7D,00,EE,00,7D
000005524,000002A1,false,0,5,80,58,02,00,F0,00,00,00
000005525,00000112,false,0,8,FA,1F,C7,0E,3A,72,B5,5F
000005526,00000431,false,0,8,CA,FF,FF,FF,FF,6C,F3,4B
000005527,000000A5,false,0,8,52,FC,FF,F7,7F,00,00,C1
000005528,000000AC,false,0,2,00,F0,00,00,00,00,00,00
000005529,000000D9,false,0,8,F6,FC,00,10,00,F0,7F,C8
000005530,000000F3,false,0,8,30,0C,00,FF,F0,C0,FF,FF
000005531,00000100,false,0,8,64,F6,7F,C0,5D,66,87,70
000005532,000007BD,false,0,8,00,00,00,C0,FF,C0,01,08
000005533,000007BE,false,0,8,07,05,00,63,06,67,00,00
000005534,000002BB,false,0,5,21,FC,00,00,F2,00,00,00
000005535,000002E8,false,0,8,C0,18,C5,FF,FF,F4,F9,51
000005536,000003FD,false,0,5,B5,09,00,00,FF,00,00,00
000005537,00000108,false,0,8,00,7D,FF,FF,07,F1,FF,FF
000005538,00000212,false,0,8,42,FA,F9,FF,FF,FF,FF,FF
000005539,000002DB,false,0,8,FF,FF,FF,FF,BF,FF,FF,FF
000005540,000002F1,false,0,8,B4,0F,00,00,00,00,00,A0
000005541,000000EF,false,0,8,80,FB,00,7D,21,FE,7C,FF
000005542,000001A1,false,0,5,88,CC,00,00,8A,00,00,00
000005543,00000199,false,0,6,FF,FF,AF,7E,FF,3F,00,00
000005544,0000019A,false,0,6,FF,FF,6D,7E,FF,3F,00,00
000005545,0000019F,false,0,6,FF,FF,F4,7F,FF,2F,00,00
000005546,00000254,false,0,8,FF,7F,FF,7F,FF,7F,FF,7F
000005547,00000112,false,0,8,FA,1F,C7,0E,3A,72,B5,5F
000005548,00000258,false,0,2,44,44,00,00,00,00,00,00
000005549,00000432,false,0,8,4C,ED,10,B1,8A,FF,00,FF
000005550,00000349,false,0,5,FE,FF,EA,1A,00,00,00,00
000005551,00000302,false,0,7,FF,FF,FF,7F,FC,FF,FF,00
000005552,00000100,false,0,8,39,F7,7F,C0,5D,66,87,70
000005553,00000201,false,0,8,03,06,03,06,FF,FF,FF,FF
000005554,0000043C,false,0,8,FE,FE,FF,FF,FF,FF,FF,FF
000005555,0000015F,false,0,8,F9,FC,00,7D,00,EE,00,7D
000005556,000002B0,false,0,6,43,4D,05,C8,FF,FF,00,00
000005557,00000112,false,0,8,FA,1F,C7,0E,3A,72,B5,5F
000005558,000000EF,false,0,8,B4,FE,00,7D,21,FE,7C,FF
000005559,000001A1,false,0,5,E0,C3,00,00,8A,00,00,00
000005560,00000199,false,0,6,FF,FF,AF,7E,FF,3F,00,00
000005561,0000019A,false,0,6,FF,FF,81,7E,FF,3F,00,00
000005562,0000019F,false,0,6,FF,FF,0D,80,FF,2F,00,00
000005563,00000254,false,0,8,FF,7F,FF,7F,FF,7F,FF,7F
000005564,00000112,false,0,8,FA,1F,C7,0E,3A,72,B5,5F
000005565,00000258,false,0,2,44,44,00,00,00,00,00,00
000005566,000000C0,false,0,2,FE,40,00,00,00,00,00,00
000005567,0000003C,false,0,8,FF,5F,00,00,00,00,FF,FF
000005568,00000100,false,0,8,51,FD,7F,C0,5D,66,87,70
000005569,000002A7,false,0,5,7A,FE,FE,FF,14,00,00,00
000005570,0000015F,false,0,8,42,F0,00,7D,00,EE,00,7D
000005571,000002C5,false,0,7,D8,F8,00,20,06,20,CA,00
000005572,0000012F,false,0,8,DC,25,86,1C,F1,35,30,00
000005573,00000112,false,0,8,FA,1F,C7,0E,3A,72,B5,5F
000005574,00000197,false,0,4,86,0A,0E,C0,00,00,00,00
000005575,000000A5,false,0,8,B4,F1,FF,F7,7F,00,00,C1
000005576,000000AC,false,0,2,00,F0,00,00,00,00,00,00
000005577,000000D9,false,0,8,10,F1,00,10,00,F0,7F,C8
000005578,000000F3,false,0,8,D6,01,00,FF,F0,C0,FF,FF
000005579,00000100,false,0,8,B6,FE,7F,C0,5D,66,87,70
000005580,00000459,false,0,8,B4,40,65,88,6C,DF,1B,8B
000005581,000000EF,false,0,8,B5,F0,00,7D,21,FE,7C,FF
000005582,000001A1,false,0,5,89,C5,00,00,8A,00,00,00
000005583,00000199,false,0,6,FF,FF,AF,7E,FF,3F,00,00
000005584,000000A9,false,0,8,C0,78,00,90,F1,00,00,FF
000005585,0000019A,false,0,6,FF,FF,6D,7E,FF,3F,00,00
000005586,0000019F,false,0,6,FF,FF,FA,7F,FF,2F,00,00
000005587,00000112,false,0,8,FA,1F,C7,0E,3A,72,B5,5F
000005588,00000254,false,0,8,FF,7F,FF,7F,FF,7F,FF,7F
000005589,00000258,false,0,2,44,44,00,00,00,00,00,00
000005590,00000302,false,0,7,FF,FF,FF,7F,FC,FF,FF,00
000005591,00000100,false,0,8,B7,F0,7F,C0,5D,66,87,70
000005592,000001AE,false,0,2,F7,FF,00,00,00,00,00,00
000005593,000001D0,false,0,8,05,F4,DF,FF,FF,FF,FF,FF
000005594,000001B9,false,0,5,FF,FF,FF,14,FF,00,00,00
000005595,0000015F,false,0,8,1F,F1,00,7D,00,EE,00,7D
000005596,000002A1,false,0,5,80,58,02,00,F0,00,00,00
000005597,00000112,false,0,8,FA,1F,C7,0E,3A,72,B5,5F
000005598,000002ED,false,0,3,D4,05,02,00,00,00,00,00
000005599,00000314,false,0,3,11,02,FF,00,00,00,00,00
000005600,000000A5,false,0,8,53,F2,FF,F7,7F,00,00,C1
000005601,000000AC,false,0,2,00,F0,00,00,00,00,00,00
000005602,000000D9,false,0,8,F7,F2,00,10,00,F0,7F,C8
000005603,000000F3,false,0,8,31,02,00,FF,F0,C0,FF,FF
000005604,00000100,false,0,8,EA,F1,7F,C0,5D,66,87,70
000005605,000007BD,false,0,8,00,00,00,C0,FF,C0,01,08
000005606,000007BE,false,0,8,05,00,00,00,00,00,00,E0
000005607,000002BB,false,0,5,07,F7,00,00,F2,00,00,00
000005608,000002E8,false,0,8,C0,18,C5,FF,FF,F4,F1,B9
000005609,000001F9,false,0,2,FD,FF,00,00,00,00,00,00
000005610,000003FD,false,0,5,29,01,00,00,FF,00,00,00
000005611,00000108,false,0,8,00,7D,FF,FF,07,F1,FF,FF
000005612,00000201,false,0,8,A0,06,A0,06,FF,FF,FF,FF
000005613,00000206,false,0,8,52,21,5C,FF,FF,FF,FF,FF
000005614,00000212,false,0,8,90,F2,F9,FF,FF,FF,FF,FF
000005615,000002DB,false,0,8,FF,FF,FF,FF,BF,FF,FF,FF
000005616,000000EF,false,0,8,E8,F1,00,7D,21,FE,7C,FF
000005617,000002F1,false,0,8,B4,0F,00,00,00,00,00,A0
000005618,000002FA,false,0,8,FD,FF,00,FF,FF,FF,FF,FF
000005619,000001A1,false,0,5,AE,C7,00,00,8A,00,00,00
000005620,0000032B,false,0,8,FF,FF,FF,FF,FF,FF,00,FF
000005621,00000331,false,0,8,FF,FF,FF,EF,7F,FE,F7,FF
000005622,00000199,false,0,6,FF,FF,A5,7E,FF,3F,00,00
000005623,0000019A,false,0,6,FF,FF,77,7E,FF,3F,00,00
000005624,0000019F,false,0,6,FF,FF,07,80,FF,2F,00,00
000005625,00000254,false,0,8,FF,7F,FF,7F,FF,7F,FF,7F
000005626,00000112,false,0,8,FB,1F,C7,0E,3A,72,B5,5F
000005627,00000258,false,0,2,44,44,00,00,00,00,00,00
000005628,00000397,false,0,7,00,2B,00,57,14,77,01,00
000005629,000003AD,false,0,8,00,F0,FF,FF,FF,FF,FF,F3
000005630,000003E8,false,0,2,F1,FF,00,00,00,00,00,00
000005631,00000197,false,0,4,09,0B,0E,C0,00,00,00,00
000005632,000003E9,false,0,8,08,52,00,00,00,00,00,00
000005633,00000100,false,0,8,0D,F2,7F,C0,5D,66,87,70
000005634,0000036E,false,0,5,55,F8,FE,FF,14,00,00,00
000005635,00000201,false,0,8,A2,06,A2,06,FF,FF,FF,FF
000005636,0000015F,false,0,8,F8,F2,00,7D,00,EE,00,7D
000005637,000002B0,false,0,6,42,4D,05,C7,FF,FF,00,00
000005638,00000112,false,0,8,FA,1F,C7,0E,3A,72,B5,5F
000005639,00000301,false,0,7,FF,FF,FF,7F,FF,FF,CF,00
000005640,000000A5,false,0,8,0E,F3,FF,F7,7F,00,00,C1
000005641,000000AC,false,0,2,00,F0,00,00,00,00,00,00
000005642,000000D9,false,0,8,AA,F3,00,10,00,F0,7F,C8
000005643,000000F3,false,0,8,6C,03,00,FF,F0,C0,FF,FF
000005644,00000100,false,0,8,50,F3,7F,C0,5D,66,87,70
000005645,00000163,false,0,8,FF,FF,0D,25,FF,FF,FF,FF
000005646,00000173,false,0,8,DC,F3,00,0E,30,00,DE,10
000005647,000000EF,false,0,8,0F,F2,00,7D,21,FE,7C,FF
000005648,000001A1,false,0,5,5B,C9,00,00,8A,00,00,00
000005649,00000199,false,0,6,FF,FF,B9,7E,FF,3F,00,00
000005650,0000019A,false,0,6,FF,FF,81,7E,FF,3F,00,00
000005651,0000019F,false,0,6,FF,FF,FB,7F,FF,2F,00,00
000005652,00000254,false,0,8,FF,7F,FF,7F,FF,7F,FF,7F
000005653,00000112,false,0,8,FA,1F,C7,0E,3A,72,B5,5F
000005654,00000258,false,0,2,44,44,00,00,00,00,00,00
000005655,00000302,false,0,7,FF,FF,FF,7F,FC,FF,FF,00
000005656,00000100,false,0,8,DE,F4,7F,C0,5D,66,87,70
000005657,0000015F,false,0,8,A5,F3,00,7D,00,EE,00,7D
000005658,000001E1,false,0,6,45,F2,04,FF,FF,FF,00,00
000005659,00000112,false,0,8,FA,1F,C7,0E,3A,72,B5,5F
000005660,00000197,false,0,4,83,0C,0E,C0,00,00,00,00
000005661,000000A5,false,0,8,80,F4,FF,F7,7F,00,00,C1
000005662,000000AC,false,0,2,00,F0,00,00,00,00,00,00
000005663,000000D9,false,0,8,24,F4,00,10,00,F0,7F,C8
000005664,000000F3,false,0,8,E2,04,00,FF,F0,C0,FF,FF
000005665,00000100,false,0,8,83,F5,7F,C0,5D,66,87,70
000005666,00000206,false,0,8,B5,22,5C,FF,FF,FF,FF,FF
000005667,000000EF,false,0,8,52,F3,00,7D,21,FE,7C,FF
000005668,000001A1,false,0,5,7C,CB,00,00,8A,00,00,00
000005669,00000199,false,0,6,FF,FF,A5,7E,FF,3F,00,00
000005670,0000019A,false,0,6,FF,FF,8B,7E,FF,3F,00,00
000005671,0000019F,false,0,6,FF,FF,F2,7F,FF,2F,00,00
000005672,00000254,false,0,8,FF,7F,FF,7F,FF,7F,FF,7F
000005673,00000112,false,0,8,FA,1F,C7,0E,3A,72,B5,5F
000005674,00000239,false,0,8,71,95,2A,57,01,FF,FF,FF
000005675,00000258,false,0,2,44,44,00,00,00,00,00,00
000005676,00000100,false,0,8,64,F6,7F,C0,5D,66,87,70
000005677,000007BD,false,0,8,11,00,00,00,00,00,00,00
000005678,000007BE,false,0,8,0B,00,00,00,00,00,00,00
000005679,000002A7,false,0,5,8F,F0,FE,FF,14,00,00,00
000005680,0000015F,false,0,8,2B,F4,00,7D,00,EE,00,7D
000005681,00000112,false,0,8,FA,1F,C7,0E,3A,72,B5,5F
000005682,000002F5,false,0,8,71,0F,60,29,22,0A,06,10
000005683,000002C4,false,0,8,00,00,FF,00,C8,64,FF,CF
000005684,00000112,false,0,8,FA,1F,C7,0E,3A,72,B5,5F
000005685,00000431,false,0,8,CA,FF,FF,FF,FF,6C,F3,4B
000005686,00000197,false,0,4,8F,04,0E,C0,00,00,00,01
000005687,000000A5,false,0,8,67,F7,FF,F7,7F,00,00,C1
000005688,000000AC,false,0,2,00,F0,00,00,00,00,00,00
000005689,000000D9,false,0,8,C3,F7,00,10,00,F0,7F,C8
000005690,000000F3,false,0,8,05,07,00,FF,F0,C0,FF,FF
000005691,00000100,false,0,8,82,FB,7F,C0,5D,66,87,70
000005692,000007BD,false,0,8,00,00,00,C0,FF,C0,01,08
000005693,000007BE,false,0,8,0C,41,04,68,00,00,00,00
000005694,000002BB,false,0,5,D4,F2,00,00,F2,00,00,00
000005695,000002E8,false,0,8,C0,18,C5,FF,FF,F4,F8,4C
000005696,000003FD,false,0,5,28,08,00,00,FF,00,00,00
000005697,00000108,false,0,8,00,7D,FF,FF,07,F1,FF,FF
000005698,00000212,false,0,8,A5,F9,F9,FF,FF,FF,FF,FF
000005699,000002DB,false,0,8,FF,FF,FF,FF,BF,FF,FF,FF
000005700,000002F1,false,0,8,B4,0F,00,00,00,00,00,A0
000005701,000000EF,false,0,8,66,F6,00,7D,21,FE,7C,FF
000005702,000001A1,false,0,5,7D,C2,00,00,8A,00,00,00
000005703,00000199,false,0,6,FF,FF,C3,7E,FF,3F,00,00
000005704,0000019A,false,0,6,FF,FF,8B,7E,FF,3F,00,00
000005705,0000019F,false,0,6,FF,FF,04,80,FF,2F,00,00
000005706,00000254,false,0,8,FF,7F,FF,7F,FF,7F,FF,7F
000005707,00000112,false,0,8,FA,1F,C7,0E,3A,72,B5,5F
000005708,00000200,false,0,8,00,00,81,00,0E,28,FA,FF
000005709,00000258,false,0,2,44,44,00,00,00,00,00,00
000005710,00000397,false,0,7,00,2A,00,57,14,77,01,00
000005711,00000432,false,0,8,4C,ED,10,B1,8A,FF,00,FF
000005712,00000349,false,0,5,FE,FF,F4,1A,00,00,00,00
000005713,00000302,false,0,7,FF,FF,FF,7F,FC,FF,FF,00
000005714,00000246,false,0,5,3F,FB,00,FF,FF,00,00,00
000005715,00000299,false,0,6,FF,FF,FF,FF,FF,00,00,00
000005716,00000100,false,0,8,0C,FC,7F,C0,5D,66,87,70
000005717,00000201,false,0,8,41,07,41,07,FF,FF,FF,FF
000005718,0000015F,false,0,8,CC,F7,00,7D,00,EE,00,7D
000005719,000002B0,false,0,6,42,4D,05,C8,FF,FF,00,00
000005720,00000112,false,0,8,FA,1F,C7,0E,3A,72,B5,5F
000005721,000000A5,false,0,8,3B,F8,FF,F7,7F,00,00,C1
000005722,000000AC,false,0,2,00,F0,00,00,00,00,00,00
000005723,000000D9,false,0,8,9F,F8,00,10,00,F0,7F,C8
000005724,000000F3,false,0,8,59,08,00,FF,F0,C0,FF,FF
000005725,00000100,false,0,8,51,FD,7F,C0,5D,66,87,70
000005726,00000206,false,0,8,66,24,5C,FF,FF,FF,FF,FF
000005727,00000163,false,0,8,FF,FF,0D,25,FF,FF,FF,FF
000005728,00000173,false,0,8,DD,FD,00,0E,30,00,DE,10
000005729,000000EF,false,0,8,3B,F7,00,7D,21,FE,7C,FF
000005730,000001A1,false,0,5,14,C4,00,00,8A,00,00,00
000005731,00000199,false,0,6,FF,FF,C3,7E,FF,3F,00,00
000005732,0000019A,false,0,6,FF,FF,8B,7E,FF,3F,00,00
000005733,0000019F,false,0,6,FF,FF,FF,7F,FF,2F,00,00
000005734,00000254,false,0,8,FF,7F,FF,7F,FF,7F,FF,7F
000005735,00000258,false,0,2,44,44,00,00,00,00,00,00
000005736,00000112,false,0,8,FA,1F,C7,0E,3A,72,B5,5F
000005737,00000197,false,0,4,00,05,0E,C0,00,00,00,01
000005738,00000272,false,0,8,E0,F5,01,11,FF,FF,FF,FF
000005739,00000100,false,0,8,B6,FE,7F,C0,5D,66,87,70
000005740,0000036F,false,0,5,49,FD,FE,FF,14,00,00,00
000005741,0000015F,false,0,8,90,F8,00,7D,00,EE,00,7D
000005742,00000112,false,0,8,FA,1F,C7,0E,3A,72,B5,5F
000005743,000000A5,false,0,8,66,F9,FF,F7,7F,00,00,C1
000005744,000000AC,false,0,2,00,F0,00,00,00,00,00,00
000005745,000000D9,false,0,8,C2,F9,00,10,00,F0,7F,C8
000005746,000000F3,false,0,8,04,09,00,FF,F0,C0,FF,FF
000005747,00000100,false,0,8,B7,F0,7F,C0,5D,66,87,70
000005748,000000EF,false,0,8,67,F8,00,7D,21,FE,7C,FF
000005749,000001A1,false,0,5,33,C6,00,00,8A,00,00,00
000005750,00000199,false,0,6,FF,FF,AF,7E,FF,3F,00,00
000005751,0000019A,false,0,6,FF,FF,95,7E,FF,3F,00,00
000005752,0000019F,false,0,6,FF,FF,0A,80,FF,2F,00,00
000005753,00000254,false,0,8,FF,7F,FF,7F,FF,7F,FF,7F
000005754,00000112,false,0,8,FA,1F,C7,0E,3A,72,B5,5F
000005755,00000258,false,0,2,44,44,00,00,00,00,00,00
000005756,00000302,false,0,7,FF,FF,FF,7F,FC,FF,FF,00
000005757,00000100,false,0,8,EA,F1,7F,C0,5D,66,87,70
000005758,000007BE,false,0,8,00,C0,FA,1C,02,00,00,00
000005759,00000201,false,0,8,4A,07,4A,07,FF,FF,FF,FF
000005760,0000015F,false,0,8,CD,F9,00,7D,00,EE,00,7D
000005761,00000397,false,0,7,00,2B,00,57,14,77,01,00
000005762,00000112,false,0,8,FA,1F,C7,0E,3A,72,B5,5F
000005763,000002F5,false,0,8,71,0F,60,29,22,0A,06,10
000005764,00000197,false,0,4,8C,06,0E,C0,00,00,00,00
000005765,000002C4,false,0,8,00,00,FF,00,C8,64,FF,CF
000005766,000000A5,false,0,8,81,FA,FF,F7,7F,00,00,C1
000005767,000000AC,false,0,2,00,F0,00,00,00,00,00,00
000005768,000000D9,false,0,8,25,FA,00,10,00,F0,7F,C8
000005769,000000F3,false,0,8,E3,0A,00,FF,F0,C0,FF,FF
000005770,00000304,false,0,6,FF,FF,BE,37,FF,FF,00,00
000005771,00000100,false,0,8,0D,F2,7F,C0,5D,66,87,70
000005772,000003D8,false,0,8,A0,FF,FF,FF,FF,FF,FF,FF
000005773,00000206,false,0,8,3B,25,5C,FF,FF,FF,FF,FF
000005774,00000201,false,0,8,4D,07,4D,07,FF,FF,FF,FF
000005775,000000EF,false,0,8,3A,F9,00,7D,21,FE,7C,FF
000005776,000001A1,false,0,5,C6,C8,00,00,8A,00,00,00
000005777,00000199,false,0,6,FF,FF,A5,7E,FF,3F,00,00
000005778,0000019A,false,0,6,FF,FF,81,7E,FF,3F,00,00
000005779,0000019F,false,0,6,FF,FF,FC,7F,FF,2F,00,00
000005780,00000254,false,0,8,FF,7F,FF,7F,FF,7F,FF,7F
000005781,00000258,false,0,2,44,44,00,00,00,00,00,00
000005782,00000112,false,0,8,FA,1F,C7,0E,3A,72,B5,5F
000005783,000000C0,false,0,2,F3,40,00,00,00,00,00,00
000005784,0000003C,false,0,8,FF,5F,00,00,00,00,FF,FF
000005785,00000100,false,0,8,50,F3,7F,C0,5D,66,87,70
000005786,000002A7,false,0,5,8E,F9,FE,FF,14,00,00,00
000005787,0000015F,false,0,8,2A,FA,00,7D,00,EE,00,7D
000005788,000002C5,false,0,7,94,F1,00,20,06,20,CA,00
000005789,0000012F,false,0,8,0E,2D,86,1C,F1,35,30,00
000005790,00000112,false,0,8,FA,1F,C7,0E,3A,72,B5,5F
000005791,000000A5,false,0,8,DC,FB,FF,F7,7F,00,00,C1
000005792,000000AC,false,0,2,00,F0,00,00,00,00,00,00
000005793,000000D9,false,0,8,78,FB,00,10,00,F0,7F,C8
000005794,000000F3,false,0,8,BE,0B,00,FF,F0,C0,FF,FF
000005795,00000100,false,0,8,DE,F4,7F,C0,5D,66,87,70
000005796,000000EF,false,0,8,DD,FA,00,7D,21,FE,7C,FF
000005797,000001A1,false,0,5,E1,CA,00,00,8A,00,00,00
000005798,00000199,false,0,6,FF,FF,B9,7E,FF,3F,00,00
000005799,000000A9,false,0,8,B0,78,00,90,F1,00,00,FF
000005800,0000019A,false,0,6,FF,FF,8B,7E,FF,3F,00,00
000005801,0000019F,false,0,6,FF,FF,05,80,FF,2F,00,00
000005802,00000112,false,0,8,FA,1F,C7,0E,3A,72,B5,5F
000005803,00000254,false,0,8,FF,7F,FF,7F,FF,7F,FF,7F
000005804,00000258,false,0,2,44,44,00,00,00,00,00,00
000005805,00000197,false,0,4,03,07,0E,C0,00,00,00,00
000005806,00000302,false,0,7,FF,FF,FF,7F,FC,FF,FF,00
000005807,00000100,false,0,8,83,F5,7F,C0,5D,66,87,70
000005808,000001AE,false,0,2,F7,FF,00,00,00,00,00,00
000005809,0000015F,false,0,8,77,FB,00,7D,00,EE,00,7D
000005810,00000112,false,0,8,FA,1F,C7,0E,3A,72,B5,5F
000005811,000002F5,false,0,8,71,0F,60,29,22,0A,06,10
000005812,000002C4,false,0,8,00,00,FF,00,C8,64,FF,CF
000005813,000000A5,false,0,8,E9,F0,FF,F7,7F,00,00,C1
000005814,000000AC,false,0,2,00,F0,00,00,00,00,00,00
000005815,000000D9,false,0,8,4D,F0,00,10,00,F0,7F,C8
000005816,000000F3,false,0,8,8B,00,00,FF,F0,C0,FF,FF
000005817,00000100,false,0,8,0C,FC,7F,C0,5D,66,87,70
000005818,00000201,false,0,8,EC,07,EC,07,FF,FF,FF,FF
000005819,000000EF,false,0,8,B4,FE,00,7D,21,FE,7C,FF
000005820,000001A1,false,0,5,E0,C3,00,00,8A,00,00,00
000005821,00000199,false,0,6,FF,FF,AF,7E,FF,3F,00,00
000005822,0000019A,false,0,6,FF,FF,77,7E,FF,3F,00,00
000005823,0000019F,false,0,6,FF,FF,04,80,FF,2F,00,00
000005824,00000254,false,0,8,FF,7F,FF,7F,FF,7F,FF,7F
000005825,00000112,false,0,8,FA,1F,C7,0E,3A,72,B5,5F
000005826,00000258,false,0,2,44,44,00,00,00,00,00,00
000005827,00000302,false,0,7,FF,FF,FF,7F,FC,FF,FF,00
000005828,0000003C,false,0,8,FF,5F,00,00,00,00,FF,FF
000005829,00000100,false,0,8,51,FD,7F,C0,5D,66,87,70
000005830,0000015F,false,0,8,42,F0,00,7D,00,EE,00,7D
000005831,000002C5,false,0,7,D8,F8,00,20,06,20,CA,00
000005832,0000012F,false,0,8,DC,25,86,1C,F1,35,30,00
000005833,00000112,false,0,8,FA,1F,C7,0E,3A,72,B5,5F
000005834,00000197,false,0,4,89,00,0E,C0,00,00,00,00
000005835,000000A5,false,0,8,B4,F1,FF,F7,7F,00,00,C1
000005836,000000AC,false,0,2,00,F0,00,00,00,00,00,00
000005837,000000D9,false,0,8,10,F1,00,10,00,F0,7F,C8
000005838,000000F3,false,0,8,D6,01,00,FF,F0,C0,FF,FF
000005839,00000100,false,0,8,B6,FE,7F,C0,5D,66,87,70
000005840,00000297,false,0,7,B8,EB,F0,FC,F2,92,EA,00
000005841,00000206,false,0,8,DD,28,5C,FF,FF,FF,FF,FF
000005842,000000EF,false,0,8,B5,F0,00,7D,21,FE,7C,FF
000005843,000001A1,false,0,5,89,C5,00,00,8A,00,00,00
000005844,00000199,false,0,6,FF,FF,AF,7E,FF,3F,00,00
000005845,000000A9,false,0,8,C0,78,00,90,F1,00,00,FF
000005846,0000019A,false,0,6,FF,FF,77,7E,FF,3F,00,00
000005847,0000019F,false,0,6,FF,FF,FE,7F,FF,2F,00,00
000005848,00000112,false,0,8,FA,1F,C7,0E,3A,72,B5,5F
000005849,00000239,false,0,8,31,8D,2A,57,01,FF,FF,FF
000005850,00000254,false,0,8,FF,7F,FF,7F,FF,7F,FF,7F
000005851,00000258,false,0,2,44,44,00,00,00,00,00,00
000005852,000003B4,false,0,8,00,FF,30,F0,B8,FF,00,00
000005853,00000100,false,0,8,B7,F0,7F,C0,5D,66,87,70
000005854,000002A7,false,0,5,35,F3,FE,FF,14,00,00,00
000005855,000001AE,false,0,2,F7,FF,00,00,00,00,00,00
000005856,0000038E,false,0,8,00,00,0E,0E,99,09,A5,F2
000005857,0000015F,false,0,8,1F,F1,00,7D,00,EE,00,7D
000005858,000002A1,false,0,5,80,58,02,00,F0,00,00,00
000005859,00000112,false,0,8,FA,1F,C7,0E,3A,72,B5,5F
000005860,00000431,false,0,8,CA,FF,FF,FF,FF,6C,F3,4B
000005861,000000A5,false,0,8,53,F2,FF,F7,7F,00,00,C1
000005862,000000AC,false,0,2,00,F0,00,00,00,00,00,00
000005863,000000D9,false,0,8,F7,F2,00,10,00,F0,7F,C8
000005864,000000F3,false,0,8,31,02,00,FF,F0,C0,FF,FF
000005865,00000100,false,0,8,EA,F1,7F,C0,5D,66,87,70
000005866,000007BD,false,0,8,00,00,00,C0,FF,C0,01,08
000005867,000007BE,false,0,8,0B,00,00,00,00,00,00,00
000005868,000002BB,false,0,5,07,F7,00,00,F2,00,00,00
000005869,000002E8,false,0,8,C0,18,C5,FF,FF,F4,F1,B9
000005870,000003FD,false,0,5,29,01,00,00,FF,00,00,00
000005871,00000108,false,0,8,00,7D,FF,FF,07,F1,FF,FF
000005872,00000201,false,0,8,F5,07,F5,07,FF,FF,FF,FF
000005873,00000212,false,0,8,90,F2,F9,FF,FF,FF,FF,FF
000005874,000002DB,false,0,8,FF,FF,FF,FF,BF,FF,FF,FF
000005875,000002F1,false,0,8,B4,0F,00,00,00,00,00,A0
000005876,000000EF,false,0,8,E8,F1,00,7D,21,FE,7C,FF
000005877,000001A1,false,0,5,AE,C7,00,00,8A,00,00,00
000005878,00000199,false,0,6,FF,FF,A5,7E,FF,3F,00,00
000005879,0000019A,false,0,6,FF,FF,8B,7E,FF,3F,00,00
000005880,0000019F,false,0,6,FF,FF,0B,80,FF,2F,00,00
000005881,00000254,false,0,8,FF,7F,FF,7F,FF,7F,FF,7F
000005882,00000112,false,0,8,FA,1F,C7,0E,3A,72,B5,5F
000005883,00000258,false,0,2,44,44,00,00,00,00,00,00
000005884,00000432,false,0,8,4C,ED,10,B1,8A,FF,00,FF
000005885,00000349,false,0,5,FE,FF,F4,1A,00,00,00,00
000005886,00000197,false,0,4,06,01,0E,C0,00,00,00,01
000005887,00000302,false,0,7,FF,FF,FF,7F,FC,FF,FF,00
000005888,00000100,false,0,8,0D,F2,7F,C0,5D,66,87,70
000005889,00000201,false,0,8,F7,07,F7,07,FF,FF,FF,FF
000005890,0000015F,false,0,8,F8,F2,00,7D,00,EE,00,7D
000005891,000002B0,false,0,6,43,4D,05,C8,FF,FF,00,00
000005892,00000112,false,0,8,FA,1F,C7,0E,3A,72,B5,5F
000005893,000000A5,false,0,8,0E,F3,FF,F7,7F,00,00,C1
000005894,000000AC,false,0,2,00,F0,00,00,00,00,00,00
000005895,000000D9,false,0,8,AA,F3,00,10,00,F0,7F,C8
000005896,000000F3,false,0,8,6C,03,00,FF,F0,C0,FF,FF
000005897,00000100,false,0,8,50,F3,7F,C0,5D,66,87,70
000005898,00000206,false,0,8,80,29,5C,FF,FF,FF,FF,FF
000005899,00000163,false,0,8,FF,FF,0D,25,FF,FF,FF,FF
000005900,00000173,false,0,8,DC,F3,00,0E,30,00,DE,10
000005901,000000EF,false,0,8,0F,F2,00,7D,21,FE,7C,FF
000005902,000001A1,false,0,5,5B,C9,00,00,8A,00,00,00
000005903,00000199,false,0,6,FF,FF,AF,7E,FF,3F,00,00
000005904,0000019A,false,0,6,FF,FF,81,7E,FF,3F,00,00
000005905,0000019F,false,0,6,FF,FF,F8,7F,FF,2F,00,00
