Time Stamp,ID,Extended,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
000003704,0000015F,false,0,8,F9,FC,00,7D,00,EE,00,7D
000003705,000002B0,false,0,6,42,4D,05,C8,FF,FF,00,00
000003706,00000301,false,0,7,FF,FF,FF,7F,FF,FF,CF,00
000003707,000000A5,false,0,8,0F,FD,FF,F7,7F,00,00,C1
000003708,000000AC,false,0,2,00,F0,00,00,00,00,00,00
000003709,000000D9,false,0,8,AB,FD,00,10,00,F0,7F,C8
000003710,000000F3,false,0,8,6D,0D,00,FF,F0,C0,FF,FF
000003711,00000112,false,0,8,4C,20,CF,0E,3A,72,C5,5F
000003712,00000197,false,0,4,0C,0D,0E,C0,00,00,00,00
000003713,00000100,false,0,8,E3,F8,7F,C0,5D,69,87,70
000003714,000000EF,false,0,8,0E,FC,00,7D,21,FE,7C,FF
000003715,000001A1,false,0,5,AF,CE,00,00,8A,00,00,00
000003716,00000163,false,0,8,FF,FF,0D,25,FF,FF,FF,FF
000003717,00000173,false,0,8,B4,F9,00,0E,30,00,DE,10
000003718,00000112,false,0,8,4D,20,CF,0E,3A,72,C5,5F
000003719,00000100,false,0,8,BE,F9,7F,C0,5D,69,87,70
000003720,00000199,false,0,6,FF,FF,C3,7E,FF,3F,00,00
000003721,0000019A,false,0,6,FF,FF,77,7E,FF,3F,00,00
000003722,0000019F,false,0,6,FF,FF,F4,7F,FF,2F,00,00
000003723,00000254,false,0,8,FF,7F,FF,7F,FF,7F,FF,7F
000003724,00000258,false,0,2,44,44,00,00,00,00,00,00
000003725,00000302,false,0,7,FF,FF,FF,7F,FC,FF,FF,00
000003726,0000015F,false,0,8,A4,FD,00,7D,00,EE,00,7D
000003727,000007BD,false,0,8,00,00,00,C0,FF,C0,01,08
000003728,000000A5,false,0,8,E8,FE,FF,F7,7F,00,00,C1
000003729,000007BE,false,0,8,05,00,00,00,00,00,00,E0
000003730,000000AC,false,0,2,00,F0,00,00,00,00,00,00
000003731,000000D9,false,0,8,4C,FE,00,10,00,F0,7F,C8
000003732,000000F3,false,0,8,8A,0E,00,FF,F0,C0,FF,FF
000003733,00000112,false,0,8,4C,20,CF,0E,3A,72,C5,5F
000003734,000001E1,false,0,6,91,F0,04,FF,FF,FF,00,00
000003735,00000100,false,0,8,59,FA,7F,C0,5D,69,87,70
000003736,00000314,false,0,3,11,02,FF,00,00,00,00,00
000003737,00000206,false,0,8,81,27,5C,FF,FF,FF,FF,FF
000003738,000000EF,false,0,8,53,FD,00,7D,21,FE,7C,FF
000003739,000001A1,false,0,5,C7,C1,00,00,8A,00,00,00
000003740,00000112,false,0,8,4D,20,CF,0E,3A,72,C5,5F
000003741,00000197,false,0,4,80,0E,0E,C0,00,00,00,00
000003742,00000239,false,0,8,71,97,2A,4E,01,FF,FF,FF
000003743,00000100,false,0,8,04,FB,7F,C0,5D,69,87,70
000003744,0000036E,false,0,5,EE,F2,FE,FF,14,00,00,00
000003745,00000272,false,0,8,D5,FE,01,11,FF,FF,FF,FF
000003746,00000199,false,0,6,FF,FF,C3,7E,FF,3F,00,00
000003747,0000019A,false,0,6,FF,FF,8B,7E,FF,3F,00,00
000003748,0000019F,false,0,6,FF,FF,F7,7F,FF,2F,00,00
000003749,00000254,false,0,8,FF,7F,FF,7F,FF,7F,FF,7F
000003750,00000258,false,0,2,44,44,00,00,00,00,00,00
000003751,0000015F,false,0,8,43,FE,00,7D,00,EE,00,7D
000003752,000002C5,false,0,7,12,FB,00,20,06,20,CA,00
000003753,00000112,false,0,8,4B,20,CF,0E,3B,72,05,5F
000003754,00000197,false,0,4,8C,06,0E,C0,00,00,00,00
000003755,00000432,false,0,8,4C,ED,10,B1,8A,FF,00,FF
000003756,00000100,false,0,8,8B,F2,7F,C0,5D,69,87,70
000003757,00000349,false,0,5,FE,FF,F4,1A,00,00,00,00
000003758,0000043C,false,0,8,FE,FE,FF,FF,FF,FF,FF,FF
000003759,00000199,false,0,6,FF,FF,B9,7E,FF,3F,00,00
000003760,0000019A,false,0,6,FF,FF,81,7E,FF,3F,00,00
000003761,0000019F,false,0,6,FF,FF,FE,7F,FF,2F,00,00
000003762,00000201,false,0,8,D6,6E,D6,6E,FF,FF,FF,FF
000003763,0000015F,false,0,8,F8,F2,00,7D,00,EE,00,7D
000003764,00000254,false,0,8,FF,7F,FF,7F,FF,7F,FF,7F
000003765,00000258,false,0,2,44,44,00,00,00,00,00,00
000003766,00000302,false,0,7,FF,FF,FF,7F,FC,FF,FF,00
000003767,000002B0,false,0,6,43,4D,05,C8,FF,FF,00,00
000003768,000000A5,false,0,8,0E,F3,FF,F7,7F,00,00,C1
000003769,000000AC,false,0,2,00,F0,00,00,00,00,00,00
000003770,000000D9,false,0,8,AA,F3,00,10,00,F0,7F,C8
000003771,000000F3,false,0,8,6C,03,00,FF,F0,C0,FF,FF
000003772,00000112,false,0,8,4B,20,CF,0E,3B,72,05,5F
000003773,00000100,false,0,8,D6,F3,7F,C0,5D,69,87,70
000003774,00000206,false,0,8,80,29,5C,FF,FF,FF,FF,FF
000003775,000000EF,false,0,8,0F,F2,00,7D,21,FE,7C,FF
000003776,000001A1,false,0,5,5B,C9,00,00,8A,00,00,00
000003777,00000163,false,0,8,FF,FF,0D,25,FF,FF,FF,FF
000003778,00000173,false,0,8,52,F4,00,0E,30,00,DE,10
000003779,00000112,false,0,8,4C,20,CF,0E,3B,72,05,5F
000003780,00000100,false,0,8,58,F4,7F,C0,5D,69,87,70
000003781,000002A7,false,0,5,A9,FB,FE,FF,14,00,00,00
000003782,00000199,false,0,6,FF,FF,C3,7E,FF,3F,00,00
000003783,0000019A,false,0,6,FF,FF,8B,7E,FF,3F,00,00
000003784,0000019F,false,0,6,FF,FF,F6,7F,FF,2F,00,00
000003785,00000254,false,0,8,FF,7F,FF,7F,FF,7F,FF,7F
000003786,0000015F,false,0,8,A5,F3,00,7D,00,EE,00,7D
000003787,00000258,false,0,2,44,44,00,00,00,00,00,00
000003788,000007BD,false,0,8,00,00,00,C0,FF,C0,01,08
000003789,000000A5,false,0,8,80,F4,FF,F7,7F,00,00,C1
000003790,000007BE,false,0,8,07,04,00,62,06,67,00,00
000003791,000000AC,false,0,2,00,F0,00,00,00,00,00,00
000003792,000000D9,false,0,8,24,F4,00,10,00,F0,7F,C8
000003793,000000F3,false,0,8,E2,04,00,FF,F0,C0,FF,FF
000003794,00000112,false,0,8,4C,20,CF,0E,3B,72,05,5F
000003795,00000197,false,0,4,03,07,0E,C0,00,00,00,00
000003796,00000100,false,0,8,05,F5,7F,C0,5D,69,87,70
000003797,000000EF,false,0,8,52,F3,00,7D,21,FE,7C,FF
000003798,000001A1,false,0,5,7C,CB,00,00,8A,00,00,00
000003799,000002F5,false,0,8,60,0F,B0,20,22,0A,06,10
000003800,00000112,false,0,8,4C,20,CF,0E,3B,72,05,5F
000003801,00000100,false,0,8,E2,F6,7F,C0,5D,69,87,70
000003802,000002A6,false,0,2,00,EA,00,00,00,00,00,00
000003803,00000199,false,0,6,FF,FF,C3,7E,FF,3F,00,00
000003804,0000019A,false,0,6,FF,FF,8B,7E,FF,3F,00,00
000003805,0000019F,false,0,6,FF,FF,09,80,FF,2F,00,00
000003806,00000254,false,0,8,FF,7F,FF,7F,FF,7F,FF,7F
000003807,0000015F,false,0,8,2B,F4,00,7D,00,EE,00,7D
000003808,00000258,false,0,2,44,44,00,00,00,00,00,00
000003809,00000302,false,0,7,FF,FF,FF,7F,FC,FF,FF,00
000003810,000002C4,false,0,8,00,00,FF,00,C8,64,FF,CF
000003811,000000A5,false,0,8,DD,F5,FF,F7,7F,00,00,C1
000003812,000000AC,false,0,2,00,F0,00,00,00,00,00,00
000003813,000000D9,false,0,8,79,F5,00,10,00,F0,7F,C8
000003814,000000F3,false,0,8,BF,05,00,FF,F0,C0,FF,FF
000003815,00000304,false,0,6,FF,FF,BD,37,FF,FF,00,00
000003816,00000112,false,0,8,4C,20,CF,0E,3B,72,05,5F
000003817,00000100,false,0,8,BF,F7,7F,C0,5D,69,87,70
000003818,00000206,false,0,8,67,2A,5C,FF,FF,FF,FF,FF
000003819,00000201,false,0,8,E1,6E,E1,6E,FF,FF,FF,FF
000003820,000000EF,false,0,8,DC,F4,00,7D,21,FE,7C,FF
000003821,000001A1,false,0,5,15,CD,00,00,8A,00,00,00
000003822,00000112,false,0,8,4C,20,CF,0E,3B,72,05,5F
000003823,00000197,false,0,4,85,08,0E,C0,00,00,00,00
000003824,000002F5,false,0,8,60,0F,B0,20,22,0A,06,10
000003825,00000100,false,0,8,E3,F8,7F,C0,5D,69,87,70
000003826,0000036F,false,0,5,F2,F7,FE,FF,14,00,00,00
000003827,00000199,false,0,6,FF,FF,C3,7E,FF,3F,00,00
000003828,0000019A,false,0,6,FF,FF,8B,7E,FF,3F,00,00
000003829,0000019F,false,0,6,FF,FF,FB,7F,FF,2F,00,00
000003830,00000254,false,0,8,FF,7F,FF,7F,FF,7F,FF,7F
000003831,0000015F,false,0,8,76,F5,00,7D,00,EE,00,7D
000003832,00000258,false,0,2,44,44,00,00,00,00,00,00
000003833,000000A5,false,0,8,3A,F6,FF,F7,7F,00,00,C1
000003834,000000AC,false,0,2,00,F0,00,00,00,00,00,00
000003835,000000D9,false,0,8,9E,F6,00,10,00,F0,7F,C8
000003836,000000F3,false,0,8,58,06,00,FF,F0,C0,FF,FF
000003837,00000112,false,0,8,4C,20,CF,0E,3B,72,05,5F
000003838,0000012F,false,0,8,8B,2A,86,1B,F1,35,30,00
000003839,00000100,false,0,8,BE,F9,7F,C0,5D,69,87,70
000003840,000003CA,false,0,8,7F,C0,21,04,04,81,FF,FF
000003841,000000C0,false,0,2,F1,40,00,00,00,00,00,00
000003842,0000003C,false,0,8,FF,5F,00,00,00,00,FF,FF
000003843,000000EF,false,0,8,81,F5,00,7D,21,FE,7C,FF
000003844,000001A1,false,0,5,5A,C0,00,00,8A,00,00,00
000003845,000000A9,false,0,8,C0,78,00,90,F1,00,00,FF
000003846,00000112,false,0,8,4C,20,CF,0E,3B,72,05,5F
000003847,00000100,false,0,8,59,FA,7F,C0,5D,69,87,70
000003848,00000199,false,0,6,FF,FF,B9,7E,FF,3F,00,00
000003849,0000019A,false,0,6,FF,FF,81,7E,FF,3F,00,00
000003850,0000019F,false,0,6,FF,FF,EB,7F,FF,2F,00,00
000003851,000001AE,false,0,2,F7,FF,00,00,00,00,00,00
000003852,00000254,false,0,8,FF,7F,FF,7F,FF,7F,FF,7F
000003853,0000015F,false,0,8,91,F6,00,7D,00,EE,00,7D
000003854,00000258,false,0,2,44,44,00,00,00,00,00,00
000003855,00000302,false,0,7,FF,FF,FF,7F,FC,FF,FF,00
000003856,000002A1,false,0,5,80,58,02,00,F0,00,00,00
000003857,000000A5,false,0,8,67,F7,FF,F7,7F,00,00,C1
000003858,000000AC,false,0,2,00,F0,00,00,00,00,00,00
000003859,000000D9,false,0,8,C3,F7,00,10,00,F0,7F,C8
000003860,000000F3,false,0,8,05,07,00,FF,F0,C0,FF,FF
000003861,00000112,false,0,8,4C,20,CF,0E,3B,72,05,5F
000003862,00000197,false,0,4,0A,09,0E,C0,00,00,00,00
000003863,00000100,false,0,8,04,FB,7F,C0,5D,69,87,70
000003864,000002BB,false,0,5,D4,F2,00,00,F2,00,00,00
000003865,000002E8,false,0,8,C0,18,C5,FF,FF,F4,F5,CD
000003866,000003FD,false,0,5,67,05,00,00,FF,00,00,00
000003867,00000108,false,0,8,E2,7D,FF,52,48,F2,FF,FF
000003868,00000206,false,0,8,3A,2B,5C,FF,FF,FF,FF,FF
000003869,00000212,false,0,8,F9,F6,F9,FF,FF,FF,FF,FF
000003870,000002DB,false,0,8,FF,FF,FF,FF,BF,FF,FF,FF
000003871,000000EF,false,0,8,66,F6,00,7D,21,FE,7C,FF
000003872,000002F1,false,0,8,A2,0F,00,BC,0D,00,00,A0
000003873,0000032B,false,0,8,FF,FF,FF,FF,FF,FF,00,FF
000003874,000001A1,false,0,5,7D,C2,00,00,8A,00,00,00
000003875,00000331,false,0,8,FF,FF,FF,EF,7F,FE,F7,FF
000003876,000003E9,false,0,8,08,52,21,C1,07,00,00,C1
000003877,000002C5,false,0,7,DD,FC,00,20,06,20,CA,00
000003878,00000112,false,0,8,4C,20,CF,0E,3B,72,05,5F
000003879,000001E1,false,0,6,9A,F7,04,FF,FF,FF,00,00
000003880,000007BD,false,0,8,00,00,00,C0,FF,C0,01,08
000003881,00000100,false,0,8,32,F0,7F,C0,5D,6B,87,70
000003882,000007BE,false,0,8,05,00,00,00,00,00,00,E0
000003883,00000206,false,0,8,B4,2C,5C,FF,FF,FF,FF,FF
000003884,000000EF,false,0,8,67,F8,00,7D,21,FE,7C,FF
000003885,000001A1,false,0,5,33,C6,00,00,8A,00,00,00
000003886,00000112,false,0,8,4C,20,CF,0E,3B,72,05,5F
000003887,00000239,false,0,8,81,9B,2A,4E,01,FF,FF,FF
000003888,00000100,false,0,8,6F,F1,7F,C0,5D,6B,87,70
000003889,000002A7,false,0,5,5C,F5,FE,FF,14,00,00,00
000003890,00000199,false,0,6,FF,FF,C3,7E,FF,3F,00,00
000003891,0000019A,false,0,6,FF,FF,8B,7E,FF,3F,00,00
000003892,0000019F,false,0,6,FF,FF,09,80,FF,2F,00,00
000003893,00000254,false,0,8,FF,7F,FF,7F,FF,7F,FF,7F
000003894,0000015F,false,0,8,CD,F9,00,7D,00,EE,00,7D
000003895,00000258,false,0,2,44,44,00,00,00,00,00,00
000003896,00000272,false,0,8,07,F6,01,11,FF,FF,FF,FF
000003897,000002C4,false,0,8,00,00,FF,00,C8,64,FF,CF
000003898,000000A5,false,0,8,81,FA,FF,F7,7F,00,00,C1
000003899,000000AC,false,0,2,00,F0,00,00,00,00,00,00
000003900,000000D9,false,0,8,25,FA,00,10,00,F0,7F,C8
000003901,000000F3,false,0,8,E3,0A,00,FF,F0,C0,FF,FF
000003902,00000112,false,0,8,4C,20,CF,0E,3B,72,15,5F
000003903,00000197,false,0,4,06,01,0E,C0,00,00,00,00
000003904,00000100,false,0,8,88,F2,7F,C0,5D,6B,87,70
000003905,000002F5,false,0,8,60,0F,B0,20,23,0A,06,10
000003906,00000201,false,0,8,81,6F,81,6F,FF,FF,FF,FF
000003907,000000EF,false,0,8,3A,F9,00,7D,21,FE,7C,FF
000003908,000001A1,false,0,5,C6,C8,00,00,8A,00,00,00
000003909,00000112,false,0,8,4C,20,CF,0E,3B,72,15,5F
000003910,00000100,false,0,8,D5,F3,7F,C0,5D,6B,87,70
000003911,00000348,false,0,8,E7,00,0A,7F,FE,18,23,11
000003912,000003A7,false,0,7,1A,F2,00,00,1F,11,F0,00
000003913,000003E6,false,0,2,82,00,00,00,00,00,00,00
000003914,00000199,false,0,6,FF,FF,C3,7E,FF,3F,00,00
000003915,0000019A,false,0,6,FF,FF,8B,7E,FF,3F,00,00
000003916,0000019F,false,0,6,FF,FF,10,80,FF,2F,00,00
000003917,00000254,false,0,8,FF,7F,FF,7F,FF,7F,FF,7F
000003918,0000015F,false,0,8,2A,FA,00,7D,00,EE,00,7D
000003919,00000258,false,0,2,44,44,00,00,00,00,00,00
000003920,00000302,false,0,7,FF,FF,FF,7F,FC,FF,FF,00
000003921,000000A5,false,0,8,DC,FB,FF,F7,7F,00,00,C1
000003922,000000AC,false,0,2,00,F0,00,00,00,00,00,00
000003923,000000D9,false,0,8,78,FB,00,10,00,F0,7F,C8
000003924,000000F3,false,0,8,BE,0B,00,FF,F0,C0,FF,FF
000003925,00000112,false,0,8,4C,20,CF,0E,3B,72,15,5F
000003926,0000012F,false,0,8,59,22,86,1B,F1,35,30,00
000003927,00000100,false,0,8,5B,F4,7F,C0,5D,6B,87,70
000003928,00000314,false,0,3,11,02,FF,00,00,00,00,00
000003929,00000297,false,0,7,34,E9,F0,FC,F2,92,EA,00
000003930,00000206,false,0,8,E9,2D,5C,FF,FF,FF,FF,FF
000003931,0000003C,false,0,8,FF,5F,00,00,00,00,FF,FF
000003932,000000EF,false,0,8,DD,FA,00,7D,21,FE,7C,FF
000003933,000001A1,false,0,5,E1,CA,00,00,8A,00,00,00
000003934,000000A9,false,0,8,B0,78,00,90,F1,00,00,FF
000003935,00000112,false,0,8,4C,20,CF,0E,3B,72,15,5F
000003936,00000197,false,0,4,8A,02,0E,C0,00,00,00,00
000003937,00000100,false,0,8,06,F5,7F,C0,5D,6B,87,70
000003938,000007BD,false,0,8,11,00,00,00,00,00,00,00
000003939,000007BE,false,0,8,0C,41,04,68,00,00,00,00
000003940,0000043D,false,0,8,0A,F7,E6,FF,1E,0F,01,F0
000003941,0000036E,false,0,5,EF,FB,FE,FF,14,00,00,00
000003942,00000199,false,0,6,FF,FF,AF,7E,FF,3F,00,00
000003943,0000019A,false,0,6,FF,FF,8B,7E,FF,3F,00,00
000003944,0000019F,false,0,6,FF,FF,FF,7F,FF,2F,00,00
000003945,000001AE,false,0,2,F7,FF,00,00,00,00,00,00
000003946,00000254,false,0,8,FF,7F,FF,7F,FF,7F,FF,7F
000003947,0000015F,false,0,8,77,FB,00,7D,00,EE,00,7D
000003948,00000258,false,0,2,44,44,00,00,00,00,00,00
000003949,000002A1,false,0,5,80,58,02,00,F0,00,00,00
000003950,000000A5,false,0,8,52,FC,FF,F7,7F,00,00,C1
000003951,000000D9,false,0,8,F6,FC,00,10,00,F0,7F,C8
000003952,000000AC,false,0,2,00,F0,00,00,00,00,00,00
000003953,000000F3,false,0,8,30,0C,00,FF,F0,C0,FF,FF
000003954,00000112,false,0,8,4C,20,CF,0E,3B,72,15,5F
000003955,00000431,false,0,8,CA,FF,AE,00,23,6C,F3,4B
000003956,00000100,false,0,8,E1,F6,7F,C0,5D,6B,87,70
000003957,000002BB,false,0,5,21,FC,00,00,F2,00,00,00
000003958,000002E8,false,0,8,C0,18,C5,FF,FF,F4,FC,38
000003959,000003FD,false,0,5,66,0C,00,00,FF,00,00,00
000003960,00000108,false,0,8,E2,7D,FF,52,48,F2,FF,FF
000003961,00000212,false,0,8,CC,FD,F9,FF,FF,FF,FF,FF
000003962,000002DB,false,0,8,FF,FF,FF,FF,BF,FF,FF,FF
000003963,000002F1,false,0,8,A2,0F,00,BC,0D,00,00,A0
000003964,000000EF,false,0,8,80,FB,00,7D,21,FE,7C,FF
000003965,000001A1,false,0,5,88,CC,00,00,8A,00,00,00
000003966,00000397,false,0,7,00,2A,00,57,14,77,01,00
000003967,00000112,false,0,8,4C,20,CF,0E,3B,72,15,5F
000003968,00000432,false,0,8,4C,ED,10,B1,8A,FF,00,FF
000003969,000002C5,false,0,7,D7,F4,00,20,06,20,CA,00
000003970,00000100,false,0,8,BC,F7,7F,C0,5D,6B,87,70
000003971,00000349,false,0,5,FE,FF,F4,1A,00,00,00,00
000003972,0000043C,false,0,8,FE,FE,FF,FF,FF,FF,FF,FF
000003973,00000199,false,0,6,FF,FF,B9,7E,FF,3F,00,00
000003974,0000019A,false,0,6,FF,FF,95,7E,FF,3F,00,00
000003975,0000019F,false,0,6,FF,FF,0D,80,FF,2F,00,00
000003976,00000201,false,0,8,8C,6F,8C,6F,FF,FF,FF,FF
000003977,0000015F,false,0,8,F9,FC,00,7D,00,EE,00,7D
000003978,00000254,false,0,8,FF,7F,FF,7F,FF,7F,FF,7F
000003979,00000258,false,0,2,44,44,00,00,00,00,00,00
000003980,00000302,false,0,7,FF,FF,FF,7F,FC,FF,FF,00
000003981,000002B0,false,0,6,42,4D,05,C8,FF,FF,00,00
000003982,000000A5,false,0,8,0F,FD,FF,F7,7F,00,00,C1
000003983,000000AC,false,0,2,00,F0,00,00,00,00,00,00
000003984,000000D9,false,0,8,AB,FD,00,10,00,F0,7F,C8
000003985,000000F3,false,0,8,6D,0D,00,FF,F0,C0,FF,FF
000003986,00000112,false,0,8,4C,20,CF,0E,3B,72,15,5F
000003987,00000197,false,0,4,05,03,0E,C0,00,00,00,00
000003988,00000100,false,0,8,E0,F8,7F,C0,5D,6B,87,70
000003989,00000206,false,0,8,0E,2E,5C,FF,FF,FF,FF,FF
000003990,000000EF,false,0,8,0E,FC,00,7D,21,FE,7C,FF
000003991,000001A1,false,0,5,AF,CE,00,00,8A,00,00,00
000003992,000003D2,false,0,2,F3,FF,00,00,00,00,00,00
000003993,00000163,false,0,8,FF,FF,0D,25,FF,FF,FF,FF
000003994,00000173,false,0,8,B4,F9,00,0E,30,00,DE,10
000003995,00000112,false,0,8,4C,20,CF,0E,3B,72,15,5F
000003996,000001FA,false,0,8,41,65,45,F0,4A,4B,49,4A
000003997,00000100,false,0,8,BD,F9,7F,C0,5D,6B,87,70
000003998,000002A7,false,0,5,E6,F6,FE,FF,14,00,00,00
000003999,00000199,false,0,6,FF,FF,B9,7E,FF,3F,00,00
000004000,0000019A,false,0,6,FF,FF,6D,7E,FF,3F,00,00
000004001,0000019F,false,0,6,FF,FF,FB,7F,FF,2F,00,00
000004002,00000254,false,0,8,FF,7F,FF,7F,FF,7F,FF,7F
000004003,0000015F,false,0,8,A4,FD,00,7D,00,EE,00,7D
000004004,000002A7,false,0,5,7A,FE,FE,FF,14,00,00,00
000004005,00000199,false,0,6,FF,FF,A5,7E,FF,3F,00,00
000004006,0000019A,false,0,6,FF,FF,81,7E,FF,3F,00,00
000004007,0000019F,false,0,6,FF,FF,F9,7F,FF,2F,00,00
000004008,00000254,false,0,8,FF,7F,FF,7F,FF,7F,FF,7F
000004009,0000015F,false,0,8,42,F0,00,7D,00,EE,00,7D
000004010,00000258,false,0,2,44,44,00,00,00,00,00,00
000004011,000000A5,false,0,8,B4,F1,FF,F7,7F,00,00,C1
000004012,000000D9,false,0,8,10,F1,00,10,00,F0,7F,C8
000004013,000000AC,false,0,2,00,F0,00,00,00,00,00,00
000004014,000000F3,false,0,8,D6,01,00,FF,F0,C0,FF,FF
000004015,00000112,false,0,8,FA,1F,C9,0E,3B,72,15,5F
000004016,00000197,false,0,4,86,0A,0E,C0,00,00,00,00
000004017,0000012F,false,0,8,6C,29,86,1B,F1,35,30,00
000004018,00000100,false,0,8,B6,FE,7F,C0,5D,66,87,70
000004019,000000C0,false,0,2,F8,40,00,00,00,00,00,00
000004020,0000003C,false,0,8,FF,5F,00,00,00,00,FF,FF
000004021,000000EF,false,0,8,B5,F0,00,7D,21,FE,7C,FF
000004022,000001A1,false,0,5,89,C5,00,00,8A,00,00,00
000004023,000000A9,false,0,8,B0,78,00,90,F1,00,00,FF
000004024,00000112,false,0,8,FA,1F,C9,0E,3B,72,15,5F
000004025,00000100,false,0,8,B7,F0,7F,C0,5D,66,87,70
000004026,000007BE,false,0,8,0B,00,00,00,00,00,00,00
000004027,00000199,false,0,6,FF,FF,A5,7E,FF,3F,00,00
000004028,0000019A,false,0,6,FF,FF,8B,7E,FF,3F,00,00
000004029,0000019F,false,0,6,FF,FF,EE,7F,FF,2F,00,00
000004030,000001AE,false,0,2,F7,FF,00,00,00,00,00,00
000004031,00000254,false,0,8,FF,7F,FF,7F,FF,7F,FF,7F
000004032,0000015F,false,0,8,1F,F1,00,7D,00,EE,00,7D
000004033,00000258,false,0,2,44,44,00,00,00,00,00,00
000004034,00000302,false,0,7,FF,FF,FF,7F,FC,FF,FF,00
000004035,000002A1,false,0,5,80,58,02,00,F0,00,00,00
000004036,000000A5,false,0,8,53,F2,FF,F7,7F,00,00,C1
000004037,000000AC,false,0,2,00,F0,00,00,00,00,00,00
000004038,000000D9,false,0,8,F7,F2,00,10,00,F0,7F,C8
000004039,000000F3,false,0,8,31,02,00,FF,F0,C0,FF,FF
000004040,00000112,false,0,8,FA,1F,C9,0E,3B,72,15,5F
000004041,00000100,false,0,8,EA,F1,7F,C0,5D,66,87,70
000004042,000002BB,false,0,5,07,F7,00,00,F2,00,00,00
000004043,000002E8,false,0,8,C0,18,C5,FF,FF,F4,F4,D0
000004044,000003FD,false,0,5,FA,04,00,00,FF,00,00,00
000004045,00000108,false,0,8,E3,7D,FF,FF,07,F1,FF,FF
000004046,00000206,false,0,8,52,21,5C,FF,FF,FF,FF,FF
000004047,00000212,false,0,8,1E,F5,F9,FF,FF,FF,FF,FF
000004048,000002DB,false,0,8,FF,FF,FF,FF,BF,FF,FF,FF
000004049,000000EF,false,0,8,E8,F1,00,7D,21,FE,7C,FF
000004050,000002F1,false,0,8,A2,0F,00,00,00,00,00,A0
000004051,0000032B,false,0,8,FF,FF,FF,FF,FF,FF,00,FF
000004052,000001A1,false,0,5,AE,C7,00,00,8A,00,00,00
000004053,00000331,false,0,8,FF,FF,FF,EF,7F,FE,F7,FF
000004054,00000397,false,0,7,00,2B,00,57,14,77,01,00
000004055,000003E9,false,0,8,08,52,21,01,00,00,00,C1
000004056,00000197,false,0,4,09,0B,0E,C0,00,00,00,00
000004057,00000112,false,0,8,FA,1F,C9,0E,3B,72,15,5F
000004058,00000100,false,0,8,0D,F2,7F,C0,5D,66,87,70
000004059,000002C5,false,0,7,12,FB,00,20,06,20,CA,00
000004060,0000036F,false,0,5,9B,F1,FE,FF,14,00,00,00
000004061,00000199,false,0,6,FF,FF,B9,7E,FF,3F,00,00
000004062,0000019A,false,0,6,FF,FF,8B,7E,FF,3F,00,00
000004063,0000019F,false,0,6,FF,FF,FE,7F,FF,2F,00,00
000004064,00000201,false,0,8,2B,70,2B,70,FF,FF,FF,FF
000004065,0000015F,false,0,8,F8,F2,00,7D,00,EE,00,7D
000004066,00000254,false,0,8,FF,7F,FF,7F,FF,7F,FF,7F
000004067,00000258,false,0,2,44,44,00,00,00,00,00,00
000004068,000003B4,false,0,8,10,FF,35,F0,BA,FF,01,00
000004069,000002B0,false,0,6,42,4D,05,C8,FF,FF,00,00
000004070,00000301,false,0,7,FF,FF,FF,7F,FF,FF,CF,00
000004071,000000A5,false,0,8,0E,F3,FF,F7,7F,00,00,C1
000004072,000000AC,false,0,2,00,F0,00,00,00,00,00,00
000004073,000000D9,false,0,8,AA,F3,00,10,00,F0,7F,C8
000004074,000000F3,false,0,8,6C,03,00,FF,F0,C0,FF,FF
000004075,00000112,false,0,8,FA,1F,C9,0E,3B,72,15,5F
000004076,00000100,false,0,8,50,F3,7F,C0,5D,66,87,70
000004077,000000EF,false,0,8,0F,F2,00,7D,21,FE,7C,FF
000004078,000001A1,false,0,5,5B,C9,00,00,8A,00,00,00
000004079,00000163,false,0,8,FF,FF,0D,25,FF,FF,FF,FF
000004080,00000173,false,0,8,52,F4,00,0E,30,00,DE,10
000004081,00000112,false,0,8,FA,1F,C9,0E,3B,72,15,5F
000004082,00000100,false,0,8,DE,F4,7F,C0,5D,66,87,70
000004083,00000199,false,0,6,FF,FF,B9,7E,FF,3F,00,00
000004084,0000019A,false,0,6,FF,FF,81,7E,FF,3F,00,00
000004085,0000019F,false,0,6,FF,FF,0F,80,FF,2F,00,00
000004086,00000254,false,0,8,FF,7F,FF,7F,FF,7F,FF,7F
000004087,0000015F,false,0,8,A5,F3,00,7D,00,EE,00,7D
000004088,00000258,false,0,2,44,44,00,00,00,00,00,00
000004089,00000302,false,0,7,FF,FF,FF,7F,FC,FF,FF,00
000004090,000000A5,false,0,8,80,F4,FF,F7,7F,00,00,C1
000004091,000000D9,false,0,8,24,F4,00,10,00,F0,7F,C8
000004092,000000AC,false,0,2,00,F0,00,00,00,00,00,00
000004093,000000F3,false,0,8,E2,04,00,FF,F0,C0,FF,FF
000004094,00000112,false,0,8,FA,1F,C9,0E,3B,72,15,5F
000004095,00000197,false,0,4,83,0C,0E,C0,00,00,00,00
000004096,000001E1,false,0,6,58,FB,04,FF,FF,FF,00,00
000004097,00000100,false,0,8,83,F5,7F,C0,5D,66,87,70
000004098,000007BD,false,0,8,00,00,00,C0,FF,C0,01,08
000004099,000007BE,false,0,8,05,00,00,00,00,00,00,E0
